A
a
A 1
a baculo
a bad penny always turns up
a bad workman always blames his tools
A band
a bandon
à bas
A battery
a battuta
a bene placito
a bird in the hand is worth two in the bush
a bit
a bit much
a blessing and a curse
A board
a bob each way
a boon or a bane
a bordo
à bouche
a breve
a bridge too far
a bulto
a capella
a cappella
a cappella-kor
a cappella-kora
a cappella-korene
a cappella-koret
a capriccio
a caso
a cat may look at a king
a chain is only as strong as its weakest link
a chara
A check
a chicken in every pot
a closed mouth gathers no feet
a cold day in July
a contented mind is a perpetual feast
à contre-coeur
à contre-cœur
à contrecoeur
à contrecœur
A Coruña
à côté
a creaking door hangs longest
a cuestas
A cup
a damn sight
a day after the fair
a day late and a dollar short
a deas
a del
à deux
a drowning man will clutch at a straw
a dua
a dumb priest never got a parish
a fair bit
a fair few
a far remove
a fat lot
a fe
a few
a fin de
A final
A flat
a flat
a fortiori
a friend in need is a friend indeed
a fuck sight
a fundo
a galla
A game
a gente
a go-go
à gogo
a good beginning makes a good ending
a good deal
a good few
a good look
a good many
a great many
a gust
a hair past a freckle
a hanger and a flogger
a hoot and a holler
a horcajadas
a house divided against itself cannot stand
a hundred and ten percent
a in
a into g
a jour
a journey of a thousand miles begins with a single step
a kangaroo loose in the top paddock
a kin
a konto
a kuku
a la
à la carte
à la King
a la minute
a la mode
à la russe
A language
a leopard cannot change its spots
a letto
A level
A levels
a life of its own
A list
a little
a little bird told me
a little bit
a little bit of bread and no cheese
a little knowledge is a dangerous thing
a little matter
a little of something goes a long way
a little of the creature
a long time coming
a lot
a lot of bit
A major
a mano
a matter
a mensa et thoro
a mile wide and an inch deep
A minor
A minus
a mite
a modo
a monte
a nado
A negative
a new broom sweeps clean
a non domino
a notch above
A number
a ojo
à outrance
a par
a pau
a pelo
a penes
a pesar de
a piacere
a pie
A plot
A plus
A positive
a posta
a posteriori
a postos
a potiori
a pound to a penny
a pox on
a pre
a presto
a priori
a priorism
a problem shared is a problem halved
a promise is a promise
a propos
à propos
à propos de bottes
a psik
a punta
a punto
a pussy and a pulse
a quick drop and a sudden stop
a quid for a quod
A ring
a rising tide lifts all boats
A road
A roads
a Roland for an Oliver
A roll
a rolling stone gathers no moss
à rouet
A sharp
a sharp
a sheet in the wind
a short drop and a sudden stop
a sim
a sio
a small matter
A Special
a spoonful of sugar helps the medicine go down
A star
a stopped clock is right twice a day
A story
A student
a tad
a taunto
A team
A teams
a tempo
a terra
a testa
a thing or two
a tientas
a tiro
A to B travel
A to Z
a tono
à tout va
à tout-va
a través de
a treat
a trifle
à trois
a trouble shared is a trouble halved
a veces
a ver
a vinculo matrimonii
a viso
a vista
a vita
a watched pot never boils
a whole nother
a woman needs a man like a fish needs a bicycle
a woman without a man is like a fish without a bicycle
a yard of pump water
a year and a day
a zero
a-
a- -ing
A-1
A-106
A-109
A-2
A-3
A-32
A-3s
A-4
A-5
A-6
A-60
A-68
A-7
a-a
a-alike
a-ane
A-B loop
a-back
a-ban
A-bomb
A-bomb maiden
a-bombe
a-bomben
A-bomber
a-bombes
a-building
a-burton
A-choy
a-cock-horse
à-côté
A-cup
A-cupper
a-dan
A-Day
A-DNA
a-ene
a-ferd
a-fib
A-fib
a-fibs
A-flat
a-flat
A-flat major
A-flat minor
a-flutter
a-fore
A-frame
A-frames
A-G
A-game
A-gang
A-gay
a-go-go
A-grade
a-h conduction time
a-hold
a-hole
A-horizon
A-I
A-II
A-III
A-IV
a-kassa
a-kin
A-level
A-levels
A-life
A-Life
a-life
A-lifer
A-line
A-list
A-lister
a-mach
A-minor
a-mornings
A-movement
a-muigh
a-nall
a-nis
a-nise
a-nuas
a-oj
A-OK
A-okay
A-pillar
a-plenty
A-post
A-Pucikwar
A-ration
a-riamh
A-RNA
A-road
A-roads
A-Rod
A-roll
a-Santa-ist
a-schwa
A-shaped
A-sharp
A-sharp major
A-sharp minor
A-shirt
A-side
a-spec
a-staigh
A-State
a-stem
A-story
A-T
A-team
A-teams
A-ten
a-tilt
a-tiptoe
A-Town
A-type conflict
a-vie
a-vorow
a-women
a-word
a-xít
a1
A1
